zpid,Zip,cluster_label,cluster_description,PC1,PC2,PhotoLink
2082306887,78754,2,Metro Movers,-1.173042703,0.96308808,https://photos.zillowstatic.com/fp/f84cd3992b002f4ca07153f361709d0d-p_f.jpg
111373407,78754,2,Metro Movers,-1.479615833,1.464611625,https://photos.zillowstatic.com/fp/85b7f7be61899d1a850478181ff7b800-p_f.jpg
29421905,78754,2,Metro Movers,-2.668205665,1.185384831,https://photos.zillowstatic.com/fp/eb47ab470a13fdbdaaabb77b8f3d2f65-p_f.jpg
2085513810,78737,2,Metro Movers,0.536037962,0.751997487,https://photos.zillowstatic.com/fp/028f9027b9047adaa3376a868adc5282-p_f.jpg
29421886,78754,2,Metro Movers,-0.863986614,1.359196888,https://photos.zillowstatic.com/fp/c2a84ebac8bb42af8a53b89ff7d77fce-p_f.jpg
29420912,78753,2,Metro Movers,-0.98985428,0.213831869,https://photos.zillowstatic.com/fp/fc912e01f6f862c5ffeaa9bd1adccc8d-p_f.jpg
70326882,78724,2,Metro Movers,-2.084034228,-0.396272419,https://photos.zillowstatic.com/fp/59786e16c0efa091a1d0ca7c7b586d7a-p_f.jpg
70326997,78724,2,Metro Movers,-3.009463622,3.697218604,https://photos.zillowstatic.com/fp/5ca0d9d5951d24ab4dd2c08e0981f032-p_f.jpg
29413905,78752,2,Metro Movers,-2.479689704,1.038986334,https://photos.zillowstatic.com/fp/d99a4c944a47505b130d79d200e06459-p_f.jpg
125914877,78724,2,Metro Movers,-1.122159124,0.206565357,https://photos.zillowstatic.com/fp/1b7e7f24bcd1a9d761507c7165a0478b-p_f.jpg
29419872,78754,2,Metro Movers,-2.610922886,1.190688486,https://photos.zillowstatic.com/fp/fbf6cdec745f081368bb9a508e0caf60-p_f.jpg
29419867,78754,2,Metro Movers,-1.248128077,1.562615273,https://photos.zillowstatic.com/fp/d548621be75e2ee0f7bea7727949ae8d-p_f.jpg
58301352,78724,2,Metro Movers,-3.108942208,0.907021428,https://photos.zillowstatic.com/fp/08f9124d8d48c159ca83aaf7c6b52803-p_f.jpg
145652348,78754,2,Metro Movers,-2.194107034,3.262618387,https://photos.zillowstatic.com/fp/d089b5a2328f3c63b45d8e974f15a003-p_f.jpg
29421848,78754,2,Metro Movers,-2.068875275,2.052083941,https://photos.zillowstatic.com/fp/fb5b174a1bff3386a11f9488547f0c75-p_f.jpg
29404848,78724,2,Metro Movers,-3.142313353,0.844219622,https://photos.zillowstatic.com/fp/bad25ef3e333c7d49848e4342ab08c24-p_f.jpg
29421968,78754,2,Metro Movers,-1.251566127,1.554516681,https://photos.zillowstatic.com/fp/9495e542b0634a3da65d47808e35e182-p_f.jpg
125805837,78754,2,Metro Movers,-0.678926836,1.684130668,https://photos.zillowstatic.com/fp/47864cf35481d172cfa29151f96a03db-p_f.jpg
125089959,78754,2,Metro Movers,0.6645272,0.565470811,https://photos.zillowstatic.com/fp/985754171a80530637986d6b9097c03c-p_f.jpg
119624252,78737,2,Metro Movers,0.056706377,2.292040404,https://photos.zillowstatic.com/fp/689409dc2b5d2904b3ab1f7f2b1318db-p_f.jpg
114157251,78737,2,Metro Movers,0.681345827,2.308990279,https://photos.zillowstatic.com/fp/0c682d32e1c9385162b0303bff093b41-p_f.jpg
29404825,78724,2,Metro Movers,-3.309290105,0.831496859,https://photos.zillowstatic.com/fp/b80083d1eb935b624ef0aee8721eac74-p_f.jpg
29421824,78754,2,Metro Movers,-0.048040264,2.630291793,https://photos.zillowstatic.com/fp/4a66ab7fa1846fc3958cad53b927a80b-p_f.jpg
122186247,78737,2,Metro Movers,0.390669869,2.375304347,https://photos.zillowstatic.com/fp/be345ad4c904a5150a7f515534a2ba00-p_f.jpg
29404820,78724,2,Metro Movers,-3.431936327,0.802779953,https://photos.zillowstatic.com/fp/f436e6313fc1c9f87ae5a75092183c9b-p_f.jpg
29419816,78754,2,Metro Movers,-1.58581791,0.524308562,https://photos.zillowstatic.com/fp/88331de17877b179db9d126bc7a7edba-p_f.jpg
111371313,78754,2,Metro Movers,-1.358722291,1.505913523,https://photos.zillowstatic.com/fp/c08d495b956cc618f72f3a5f95ff77b8-p_f.jpg
70338445,78754,2,Metro Movers,-2.357628632,1.187388137,https://photos.zillowstatic.com/fp/a3d227bf0fcae161679492ab9e941fb1-p_f.jpg
29408807,78724,2,Metro Movers,-3.662540851,1.494919829,https://photos.zillowstatic.com/fp/0adcf5df570c86066788aaec3f97ed92-p_f.jpg
29415806,78754,2,Metro Movers,-3.273583081,0.366894048,https://photos.zillowstatic.com/fp/4aebfa97388d4ecd56c096438207a6e9-p_f.jpg
58301302,78724,2,Metro Movers,-2.389186607,0.514278114,https://photos.zillowstatic.com/fp/1bc6f563fe4e748778d9061d9e2465f6-p_f.jpg
250400696,78737,2,Metro Movers,1.380330168,2.073896699,https://photos.zillowstatic.com/fp/b1ce225edfcea68b5035f093a2da75ba-p_f.jpg
121658798,78754,2,Metro Movers,-1.322525739,0.633860034,https://photos.zillowstatic.com/fp/30b93fa39cdfcadd3868a0185fde2734-p_f.jpg
243292681,78737,2,Metro Movers,0.247822448,2.330344642,https://photos.zillowstatic.com/fp/065b00687cfd02fe07097d4be7031bbe-p_f.jpg
29419791,78754,2,Metro Movers,-2.512658129,1.22669972,https://photos.zillowstatic.com/fp/0ddee7478d7bd39bebdc488d82c4dc85-p_f.jpg
121651444,78754,2,Metro Movers,-0.561748442,0.564943176,https://photos.zillowstatic.com/fp/9abf0ead9d4c8d7f90b5c895c3bed0eb-p_f.jpg
243292672,78737,2,Metro Movers,1.525028164,2.689960493,https://photos.zillowstatic.com/fp/ef8d2ea3c309b2667d1690a2f3a656c3-p_f.jpg
29402781,78724,2,Metro Movers,-2.970542938,0.916748473,https://photos.zillowstatic.com/fp/24b7feaa52ea016a66ce28a5541bb20d-p_f.jpg
63296780,78754,2,Metro Movers,-1.581611821,1.467969835,https://photos.zillowstatic.com/fp/c42d29488b4bfcbb8eec0a83a0c2fc7d-p_f.jpg
119618943,78754,2,Metro Movers,-1.0117116,1.599045478,https://photos.zillowstatic.com/fp/038a58a182acd7330b4656d0d6353176-p_f.jpg
145655272,78754,2,Metro Movers,-1.892624736,0.191811244,https://photos.zillowstatic.com/fp/4222d3fa6cfbcf04cd3a9b4ae5b34535-p_f.jpg
243292661,78737,2,Metro Movers,0.01630884,2.28180555,https://photos.zillowstatic.com/fp/c8c4914f1f8f8acb0b31c3ec0a628314-p_f.jpg
125255154,78737,2,Metro Movers,0.694532554,2.464843509,https://photos.zillowstatic.com/fp/96a2aea1590b5cd8807f55d0fb41e868-p_f.jpg
84131647,78737,2,Metro Movers,0.159102112,2.339264519,https://photos.zillowstatic.com/fp/55c6e9a782258791418f06feeb73bf9b-p_f.jpg
125903263,78754,2,Metro Movers,-0.393228166,0.247605514,https://photos.zillowstatic.com/fp/569478879a87a8c30a3c40af85dcc37a-p_f.jpg
202190144,78737,2,Metro Movers,0.258676829,2.189766244,https://photos.zillowstatic.com/fp/01b838eea20e72ffa53f602af99e8111-p_f.jpg
2089819262,78754,2,Metro Movers,-0.856710772,1.669880002,https://photos.zillowstatic.com/fp/6c2cf537f269c1295122eb4b083d1aa0-p_f.jpg
70334262,78724,2,Metro Movers,-1.184501354,1.470154913,https://photos.zillowstatic.com/fp/2b06863555852429f9eb128997f90c8b-p_f.jpg
29410262,78724,2,Metro Movers,-3.346995631,0.83177199,https://photos.zillowstatic.com/fp/c8a8117669f29b5c31c63b7e85ae3206-p_f.jpg
70326938,78724,2,Metro Movers,-3.579758672,0.971958813,https://photos.zillowstatic.com/fp/9667dba9d7898b2c18b621a62ae8b864-p_f.jpg
125252138,78737,2,Metro Movers,1.36413541,2.644900527,https://photos.zillowstatic.com/fp/75045b8b360258d0d2f0f5f2193ae7a4-p_f.jpg
70334261,78724,2,Metro Movers,-0.857088348,1.237193848,https://photos.zillowstatic.com/fp/77e432b2151885256f6af23ec986040b-p_f.jpg
29410261,78724,2,Metro Movers,-2.630613702,-0.160631108,https://photos.zillowstatic.com/fp/3cb6f63951516497b86376156da90b66-p_f.jpg
58301760,78724,2,Metro Movers,-2.906468151,-0.2241725,https://photos.zillowstatic.com/fp/4f23d24868c0d527daf81634b044fb7d-p_f.jpg
119632258,78754,2,Metro Movers,-2.443228668,1.202231241,https://photos.zillowstatic.com/fp/b6021e191cd98731d1b99cb1eb08cae6-p_f.jpg
121656254,78754,2,Metro Movers,-1.387354971,0.930941249,https://photos.zillowstatic.com/fp/65bb90b587b60f994ebe1bc099b10e0c-p_f.jpg
70334254,78724,2,Metro Movers,-1.211295161,1.457890973,https://photos.zillowstatic.com/fp/836172329281e91ead1ad8cc21f04c8c-p_f.jpg
89415111,78737,2,Metro Movers,0.556556744,2.42612997,https://photos.zillowstatic.com/fp/996a4aac277d0c7ca9ef926073c06af1-p_f.jpg
70338436,78754,2,Metro Movers,-0.537355421,1.761096928,https://photos.zillowstatic.com/fp/a90332d4ba402224d7cd3dbebc9a4d3e-p_f.jpg
125234103,78737,2,Metro Movers,1.317420092,2.615229334,https://photos.zillowstatic.com/fp/bb333580d250a4007ac11cb724f72c5c-p_f.jpg
84139166,78737,2,Metro Movers,-0.335882489,2.186308303,https://photos.zillowstatic.com/fp/d2a8b4ba0e0a6c4e03bead42eea3ea51-p_f.jpg
58301745,78724,2,Metro Movers,-3.236576384,0.851101111,https://photos.zillowstatic.com/fp/28140704ca4e7609ede7d8a2b7a577d4-p_f.jpg
145550234,78754,2,Metro Movers,-0.953434161,1.617626212,https://photos.zillowstatic.com/fp/46bc224b49ecc76830641b736d146a40-p_f.jpg
29415732,78754,2,Metro Movers,-3.56957531,1.010942771,https://photos.zillowstatic.com/fp/577dbd04d92590156298c8ea5a66dbee-p_f.jpg
29415731,78754,2,Metro Movers,-3.503925426,1.67411111,https://photos.zillowstatic.com/fp/e98df1c90e395dbd1c03087ed56dfc3b-p_f.jpg
119557562,78737,2,Metro Movers,0.951528396,2.214316983,https://photos.zillowstatic.com/fp/8675d7c21aee402bf03ac8943eb5c059-p_f.jpg
96632061,78737,2,Metro Movers,0.588142481,2.289542411,https://photos.zillowstatic.com/fp/72fafec82fa60101e362e5461d7d2eac-p_f.jpg
243294557,78737,2,Metro Movers,0.311455359,2.343343808,https://photos.zillowstatic.com/fp/d2e4927e5003fafcdabd4d74025302e2-p_f.jpg
84076546,78737,2,Metro Movers,1.110453418,2.585155262,https://photos.zillowstatic.com/fp/1d903b4595f0119c06ae7974e98d77a6-p_f.jpg
70334227,78724,2,Metro Movers,-1.285319156,1.440614734,https://photos.zillowstatic.com/fp/61cb2a8bc0069764e504aebe53f93120-p_f.jpg
70334226,78724,2,Metro Movers,-0.885417121,1.229872306,https://photos.zillowstatic.com/fp/e63c56f3dd32d81d5cf2ef21c25ecf0d-p_f.jpg
70334225,78724,2,Metro Movers,-1.253686702,1.447064822,https://photos.zillowstatic.com/fp/5e19535ba90b1cb72bef9496e3c53692-p_f.jpg
29415723,78754,2,Metro Movers,-2.977549055,1.832207545,https://photos.zillowstatic.com/fp/566954e4736c1f6f3ec86bb4c8d042ef-p_f.jpg
84132028,78737,2,Metro Movers,0.294879921,1.189412431,https://photos.zillowstatic.com/fp/890725b4a1370fed45a67aa3f37b25f6-p_f.jpg
121654722,78754,2,Metro Movers,-2.369973725,1.22739162,https://photos.zillowstatic.com/fp/c7b557fb9a96b64c14e383689d92fa9b-p_f.jpg
111373221,78754,2,Metro Movers,-0.928674402,0.087977873,https://photos.zillowstatic.com/fp/dd5026806f1df94d7188fb7cf6fb8346-p_f.jpg
202190525,78737,2,Metro Movers,0.704946927,1.140666265,https://photos.zillowstatic.com/fp/f7e0c04ef16cef1e7170662d3eef83cf-p_f.jpg
70334208,78724,2,Metro Movers,-1.188946844,1.468468196,https://photos.zillowstatic.com/fp/0902f7e3af88c03372dfc3197d92ce5e-p_f.jpg
84133019,78737,2,Metro Movers,0.72363462,2.477821263,https://photos.zillowstatic.com/fp/8a466595278a30005e7a7ceecb6e8ba2-p_f.jpg
70334205,78724,2,Metro Movers,-1.185167988,1.469901681,https://photos.zillowstatic.com/fp/fccb001cbeb09c07a7c8eb0856402ee9-p_f.jpg
145654204,78754,2,Metro Movers,-0.731545392,1.12709545,https://photos.zillowstatic.com/fp/3d3ec99774e895475a3057b26066c82f-p_f.jpg
84131014,78737,2,Metro Movers,1.451755356,2.101853848,https://photos.zillowstatic.com/fp/028532db66b4984556745dee39a5b112-p_f.jpg
70334203,78724,2,Metro Movers,-1.236278671,1.450439349,https://photos.zillowstatic.com/fp/f80c4262e2701e33d6c34907283883d1-p_f.jpg
125230511,78737,2,Metro Movers,0.314571725,2.356057087,https://photos.zillowstatic.com/fp/35b26afff182943b3501a3b4fe9cf136-p_f.jpg
70334201,78724,2,Metro Movers,-1.24247088,1.447990222,https://photos.zillowstatic.com/fp/69d829ac29a78e37e8eaec05bf3ca58d-p_f.jpg
111371700,78754,2,Metro Movers,-1.207645052,0.97999988,https://photos.zillowstatic.com/fp/47ee06352c476009b40dc25e905b4d15-p_f.jpg
121656199,78754,2,Metro Movers,-1.403728135,1.48538509,https://photos.zillowstatic.com/fp/e2276f63553293af6b2b8b522ff58ddd-p_f.jpg
84076987,78737,2,Metro Movers,0.04794423,1.044845419,https://photos.zillowstatic.com/fp/dc256e36a98e5abdf1f3abb909441a55-p_f.jpg
67384481,78737,2,Metro Movers,0.40003163,1.55784123,https://photos.zillowstatic.com/fp/e76c83d06352850d2bf2b47ca66b0931-p_f.jpg
70334193,78724,2,Metro Movers,-1.772777413,1.304403143,https://photos.zillowstatic.com/fp/be147a83588ea70266f5ee79b1ba5eb5-p_f.jpg
29415688,78754,2,Metro Movers,-1.971254575,-0.53003435,https://photos.zillowstatic.com/fp/232c391b20da2c8eedd10a2714cba243-p_f.jpg
2087879680,78724,2,Metro Movers,-1.389198385,1.439155656,https://photos.zillowstatic.com/fp/89e6a8789e04cbe578e6ca6e9fedbb63-p_f.jpg
111372174,78754,2,Metro Movers,-1.446295062,1.477336551,https://photos.zillowstatic.com/fp/504f727bc9f73cf9ecd8b820603c7bb1-p_f.jpg
119625499,78737,2,Metro Movers,0.219712062,2.99152372,"https://maps.googleapis.com/maps/api/streetview?size=1025x768&location=30.211631774902344,-97.97774505615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=XCAPMnrg1twUyVHkTTYQncmHiY0="
2143441667,78754,2,Metro Movers,-1.306930018,1.538990534,https://photos.zillowstatic.com/fp/6608abd802ecc527e9f07af9fa916a89-p_f.jpg
96554925,78737,2,Metro Movers,0.637940315,2.358929336,https://photos.zillowstatic.com/fp/c8539e2548ade35d77ad1af3c91db48c-p_f.jpg
119618672,78754,2,Metro Movers,-2.445568523,1.201269637,https://photos.zillowstatic.com/fp/a8c1432963dc4ffd3c5c5a65cadaae79-p_f.jpg
29415660,78754,2,Metro Movers,-2.579572795,-0.003078337,https://photos.zillowstatic.com/fp/e71681946de4decf1e31883319499dc3-p_f.jpg
29415659,78754,2,Metro Movers,-2.595222887,0.829893741,https://photos.zillowstatic.com/fp/ff84dfa1fe512e9a82466b35d0459ef0-p_f.jpg
119617150,78754,2,Metro Movers,-0.479434736,0.22946233,https://photos.zillowstatic.com/fp/1c4de77b4c572c04e66758560f48f5af-p_f.jpg
241931145,78754,2,Metro Movers,-0.082922229,0.70184198,https://photos.zillowstatic.com/fp/1d8f0b98e2b41ee5689c3e3ae3078c94-p_f.jpg
28589404,78737,2,Metro Movers,-0.610402247,1.377290165,https://photos.zillowstatic.com/fp/21c667ed0222c1d67175f5d5d3987d32-p_f.jpg
29415642,78754,2,Metro Movers,-1.748643595,1.253325781,https://photos.zillowstatic.com/fp/13e1d4cb72aef1d8bdbd15a6d91267e5-p_f.jpg
29404642,78724,2,Metro Movers,-3.035669563,0.901971834,https://photos.zillowstatic.com/fp/f5efbc77ad74a70c2a69fd67975c208b-p_f.jpg
111373133,78754,2,Metro Movers,-1.454069633,-0.050120369,https://photos.zillowstatic.com/fp/845997e52164ceb77f1bd8ff7438c6ae-p_f.jpg
63596878,78737,2,Metro Movers,-0.106986566,2.252229734,https://photos.zillowstatic.com/fp/94a074e2eb5038928580b4aef73d6e7b-p_f.jpg
29404632,78724,2,Metro Movers,-2.314864888,-0.390424317,https://photos.zillowstatic.com/fp/35015cfec179eed5a10f133f8414df2c-p_f.jpg
63596871,78737,2,Metro Movers,0.488812637,2.418495588,https://photos.zillowstatic.com/fp/1863603a8232170c113bcea2843db298-p_f.jpg
63596867,78737,2,Metro Movers,-0.74388191,2.826641809,https://photos.zillowstatic.com/fp/72880d399c2a52ac18e704d18a5785b3-p_f.jpg
121655622,78754,2,Metro Movers,0.094227749,0.986473116,https://photos.zillowstatic.com/fp/77edd260cf5c6cb6c7ca8212ea8a8507-p_f.jpg
241935120,78724,2,Metro Movers,-0.721916209,1.299277862,https://photos.zillowstatic.com/fp/e16d4d079d82e0bb4f76717a76268281-p_f.jpg
28601857,78737,2,Metro Movers,-0.242229012,1.689592013,https://photos.zillowstatic.com/fp/ff26316fe57f0bb9dd8eb40c0bd2d911-p_f.jpg
96622854,78737,2,Metro Movers,0.737712046,1.720855756,https://photos.zillowstatic.com/fp/9bf6b7996558bf177186e2d9e7abd9c7-p_f.jpg
29415600,78754,2,Metro Movers,-1.80907877,1.281930154,https://photos.zillowstatic.com/fp/503b3f50179cd52c3d204bfb7e013eac-p_f.jpg
29407595,78724,2,Metro Movers,-3.072772096,0.889744722,https://photos.zillowstatic.com/fp/20de01e038fe43231477365216f2129d-p_f.jpg
29410328,78724,2,Metro Movers,-3.704008767,0.744236852,https://photos.zillowstatic.com/fp/05f56ae219495a453d097e9e6dc544d7-p_f.jpg
84134291,78737,2,Metro Movers,1.480736356,3.428600598,https://maps.googleapis.com/maps/api/streetview?location=111+Empire+Ct%2C+Austin%2C+TX+78737&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=B3fM4w1UuxwgFUvP8pdh8O9lksY=
111965777,78737,2,Metro Movers,0.572612781,0.915213393,https://photos.zillowstatic.com/fp/ba21465e0904647fd02ddcdd2418f970-p_f.jpg
121656068,78754,2,Metro Movers,-2.428315523,1.205030735,https://photos.zillowstatic.com/fp/43df3b2d86e0fa9722d985b4ef5ad343-p_f.jpg
29404564,78724,2,Metro Movers,-3.13088522,0.87709696,https://photos.zillowstatic.com/fp/513523f39d667613290fe80773764388-p_f.jpg
29415562,78754,2,Metro Movers,-2.738248877,-0.467201119,https://photos.zillowstatic.com/fp/fba7add63d57d42267229e9d5b244507-p_f.jpg
144271054,78754,2,Metro Movers,-1.499901523,1.465346137,https://photos.zillowstatic.com/fp/1db811837001932e38fafe0c168832a5-p_f.jpg
29404553,78724,2,Metro Movers,-2.896504674,0.952986477,https://photos.zillowstatic.com/fp/10314439de51f3e80fdc1c798d6276e2-p_f.jpg
121654549,78754,2,Metro Movers,-1.056066811,1.590648166,https://photos.zillowstatic.com/fp/4d72a89a3d69672885b38cd7bb03e687-p_f.jpg
29401049,78724,2,Metro Movers,-1.822345682,-0.244575167,https://photos.zillowstatic.com/fp/1adb3a570cb22d8654e8d19e051c3e0a-p_f.jpg
28595748,78737,2,Metro Movers,0.825723178,1.816146242,https://photos.zillowstatic.com/fp/b2619516479d5a237c83fd277383fb07-p_f.jpg
29404537,78724,2,Metro Movers,-1.959707267,0.693152862,https://photos.zillowstatic.com/fp/7cf5fbe276679da6f876d48a9fe57a64-p_f.jpg
2083707534,78754,2,Metro Movers,-1.723911188,0.264471167,https://photos.zillowstatic.com/fp/c478f42cf798a46abf4c6b335c6551b2-p_f.jpg
241932025,78754,2,Metro Movers,-0.402909028,0.238118587,https://photos.zillowstatic.com/fp/b94f24da0867c5156e7e1281c4a16e0b-p_f.jpg
122187710,78737,2,Metro Movers,0.107451101,0.761027617,https://photos.zillowstatic.com/fp/dd519dc144cf2452283fe1739c82c90f-p_f.jpg
122186710,78737,2,Metro Movers,-0.229092836,2.864769922,https://photos.zillowstatic.com/fp/9c64357e624cdb3a176443c5384814f1-p_f.jpg
80074704,78737,2,Metro Movers,0.097016837,2.307836284,https://photos.zillowstatic.com/fp/ca912b38598f4dd1edcd54d56c3d20e8-p_f.jpg
58301506,78724,2,Metro Movers,-3.39742974,0.837432314,https://photos.zillowstatic.com/fp/af96e89c41c055f98a558336ab5a37fc-p_f.jpg
111371503,78754,2,Metro Movers,-1.080909278,0.415350486,https://photos.zillowstatic.com/fp/a3c0db0ad7f2efba2c07ba07b26b8273-p_f.jpg
84076993,78737,2,Metro Movers,0.184819388,2.237478738,https://photos.zillowstatic.com/fp/6543942d9c8f70fda0b9acb570442ea5-p_f.jpg
28595658,78737,2,Metro Movers,-0.033478988,1.019212168,https://photos.zillowstatic.com/fp/7137bdd97e718357e43bea5bff5049c4-p_f.jpg
67389655,78737,2,Metro Movers,0.246425582,0.810924768,https://photos.zillowstatic.com/fp/c849478788f97c95b9ead50cf9e6fdd9-p_f.jpg
28601135,78737,2,Metro Movers,-0.067180317,2.187078591,https://photos.zillowstatic.com/fp/efbff79857e9d2f3b5a6c2e5450f6ef2-p_f.jpg
125235134,78737,2,Metro Movers,-0.185419609,2.219108487,https://photos.zillowstatic.com/fp/2599ba749c9d9acb79539ad559e36fec-p_f.jpg
243292627,78737,2,Metro Movers,1.197254856,2.612708333,https://photos.zillowstatic.com/fp/7da24be8f45a6dbd34ac5535d2fb9c81-p_f.jpg
28595623,78737,2,Metro Movers,0.319366453,0.765560282,https://photos.zillowstatic.com/fp/ec8447eeda4baf8fc611fd9244c50c6a-p_f.jpg
28595620,78737,2,Metro Movers,-0.250642796,1.512796375,https://photos.zillowstatic.com/fp/700247bb492d0702bd1ec7634aab6044-p_f.jpg
67389616,78737,2,Metro Movers,0.543971648,2.423060827,https://photos.zillowstatic.com/fp/221dad5599566c81606caba2b348d85b-p_f.jpg
67388616,78737,2,Metro Movers,1.32833102,2.62353004,https://photos.zillowstatic.com/fp/45285832dc0031e1028d8b7ff5c6b180-p_f.jpg
28595615,78737,2,Metro Movers,0.156996922,2.225197886,https://photos.zillowstatic.com/fp/9f3d4446f8c765fd487f0a39c415a7ea-p_f.jpg
119628591,78737,2,Metro Movers,-0.697509392,4.400086034,https://photos.zillowstatic.com/fp/57dada5f80a944ed9b0117a73495e3b9-p_f.jpg
80079583,78737,2,Metro Movers,-0.229907026,2.244420096,https://photos.zillowstatic.com/fp/41b3a620792724143c0d585a1e647c86-p_f.jpg
84076564,78737,2,Metro Movers,0.669523801,2.383672387,https://photos.zillowstatic.com/fp/33e00e5d60c4fe126bb8a060eff85892-p_f.jpg
67388560,78737,2,Metro Movers,1.161320401,2.03121214,https://maps.googleapis.com/maps/api/streetview?location=161+Victoria+Ct%2C+Austin%2C+TX+78737&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=oQCOgsgHBzAGRHWoevFaQ9qU0kM=
67388555,78737,2,Metro Movers,0.045255982,2.284610509,https://photos.zillowstatic.com/fp/265125e33117d82bdce37cab16da5320-p_f.jpg
67388550,78737,2,Metro Movers,-0.357918462,2.173235209,https://photos.zillowstatic.com/fp/55ed5cd22bb9091472da96536f6bd36f-p_f.jpg
67388548,78737,2,Metro Movers,1.09686961,2.57469144,https://photos.zillowstatic.com/fp/95be8aeaec75fba7c602709a2c4838c1-p_f.jpg
125296531,78737,2,Metro Movers,0.647741143,2.420178136,https://photos.zillowstatic.com/fp/91dfefda994641a2abdcfe16830f0f72-p_f.jpg
111966024,78737,2,Metro Movers,0.182745022,2.978983953,https://photos.zillowstatic.com/fp/eb8e55dab72dca5983976402103ad6a7-p_f.jpg
125327505,78737,2,Metro Movers,0.758561313,0.982177141,https://photos.zillowstatic.com/fp/e2369184ef8f9a0513ea8f2d77a11883-p_f.jpg
69692500,78737,2,Metro Movers,0.82000555,1.018555628,https://photos.zillowstatic.com/fp/1e03a85709fea4c5a3c0b2bf40566a84-p_f.jpg
29478965,78749,2,Metro Movers,-1.492435674,1.708592332,https://photos.zillowstatic.com/fp/c62fe04063f3e47ca80e85f954cda06e-p_f.jpg
64657976,78748,2,Metro Movers,-1.249443299,1.675693275,https://photos.zillowstatic.com/fp/9a34ae95e4b60b27b12b5d0c380cc391-p_f.jpg
29485459,78749,2,Metro Movers,-2.479256286,1.131403665,https://photos.zillowstatic.com/fp/e1d775696bd271d3a21d73cc01474436-p_f.jpg
29488950,78749,2,Metro Movers,-1.525502611,0.012617166,https://photos.zillowstatic.com/fp/e2a893c211542b9df0a3e0b327875f22-p_f.jpg
29516457,78747,2,Metro Movers,-2.195031853,1.225493842,https://photos.zillowstatic.com/fp/e11b5609d3dce00ffb987d451b6fbb3c-p_f.jpg
29515488,78748,2,Metro Movers,-0.498162801,1.838514036,https://photos.zillowstatic.com/fp/b7d5458844ef757e03a711d290f9b528-p_f.jpg
29488943,78749,2,Metro Movers,-0.353513508,-0.03311221,https://photos.zillowstatic.com/fp/f3e8fb6c7bfcb2d5f914f3ac0431f4de-p_f.jpg
29485430,78749,2,Metro Movers,-2.658607703,1.091123424,https://photos.zillowstatic.com/fp/735df1a1fdf189b3c230910cbfda364a-p_f.jpg
29477424,78736,2,Metro Movers,-0.79535181,1.664684417,https://photos.zillowstatic.com/fp/45d4218a65ccfd0b48b13b81b20a1240-p_f.jpg
70346170,78739,2,Metro Movers,0.644526338,2.50110872,https://photos.zillowstatic.com/fp/864411dbe4c315d8c2744c3a9cebcef5-p_f.jpg
29477412,78736,2,Metro Movers,0.018324898,0.76972376,https://photos.zillowstatic.com/fp/18c75351f0e8bf703e85921a68c15ad3-p_f.jpg
29475910,78736,2,Metro Movers,-1.278687428,1.862788759,https://photos.zillowstatic.com/fp/0a7b94b8c17fab8c1f528048d90b6d6b-p_f.jpg
29477896,78736,2,Metro Movers,-0.775413851,2.749950614,https://photos.zillowstatic.com/fp/ca776be7974962fecfc5be3ad07954ab-p_f.jpg
80104576,78739,2,Metro Movers,0.047711453,2.344055989,https://photos.zillowstatic.com/fp/1d3b0294613eda8361b2d60bc7ff9564-p_f.jpg
83819555,78739,2,Metro Movers,0.305088127,2.420856579,https://photos.zillowstatic.com/fp/d7b4ddb96c1865cb91047df2e4b06b5d-p_f.jpg
83819370,78735,2,Metro Movers,-1.404812456,3.460728808,https://photos.zillowstatic.com/fp/fd291d5305d615cbf5762a179a0f7b8c-p_f.jpg
29477859,78736,2,Metro Movers,-0.370411288,1.188423023,https://photos.zillowstatic.com/fp/816b3072e49d7fd215b1dfbf67427d0e-p_f.jpg
29477999,78736,2,Metro Movers,-0.761765282,2.021681485,https://photos.zillowstatic.com/fp/7cc3bbacd7495e57754966fa4dbc3b04-p_f.jpg
29477353,78735,2,Metro Movers,-1.476786897,1.722827712,https://photos.zillowstatic.com/fp/6f5d3219b79913e383cc8b5bdfe4616a-p_f.jpg
29496988,78737,2,Metro Movers,0.809250732,2.572962762,https://photos.zillowstatic.com/fp/065a43438e89018301e79987b0ea0827-p_f.jpg
29502950,78737,2,Metro Movers,-0.897610346,2.023377856,https://photos.zillowstatic.com/fp/7a6a174a2c18c2782cdcd4bad7c953be-p_f.jpg
83818928,78739,2,Metro Movers,-0.088388605,3.087403759,https://maps.googleapis.com/maps/api/streetview?location=11001+La+Roca+Cv%2C+Austin%2C+TX+78739&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=_BE4oKNneAjQFRZLWPnqLjTbQ8Q=
29475843,78736,2,Metro Movers,-1.320089151,1.860152319,https://photos.zillowstatic.com/fp/cab5bd4a2be367cdc72e6c140dc14956-p_f.jpg
